year,token,z,z_N,N,r
1961,amnesti,0,2,53,0.0319047619047619
1947,analfabeter,0,2,53,0.0319047619047619
2009,flyende,0,2,53,0.0319047619047619
1967,nazism,0,2,53,0.0319047619047619
2013,rättsmedicinalverket,0,2,53,0.0319047619047619
1956,ursprung,0,17,524,0.0318539325842697
1956,beviljats,0,20,620,0.0317619047619048
1961,ursprung,0,22,683,0.0317604617604618
1996,identitet,0,35,1093,0.0317407071622847
1989,främlingar,0,5,148,0.0317088607594937
1987,regeringsbeslut,0,5,148,0.0317088607594937
1967,mottagande,0,14,432,0.0316968325791855
1981,amnesti,0,3,85,0.0316842105263158
1957,generationens,0,3,85,0.0316842105263158
2005,libaneser,0,3,85,0.0316842105263158
2006,lägren,0,3,85,0.0316842105263158
1952,tillströmningen,0,6,180,0.0316315789473684
1963,flykt,0,20,623,0.0316113744075829
1975,avhopparna,0,1,22,0.0315625
1993,avhopparna,0,1,22,0.0315625
1969,balter,0,1,22,0.0315625
1983,bistånds,0,1,22,0.0315625
1949,desertering,0,1,22,0.0315625
1999,emigranter,0,1,22,0.0315625
2001,emigrera,0,1,22,0.0315625
1979,förtroendeläkare,0,1,22,0.0315625
1949,förvisas,0,1,22,0.0315625
1991,förvägras,0,1,22,0.0315625
1946,genevekonventionen,0,1,22,0.0315625
1973,humanitetens,0,1,22,0.0315625
1985,huvudregel,0,1,22,0.0315625
2004,högerpopulistiska,0,1,22,0.0315625
1991,kommunarrest,0,1,22,0.0315625
1957,kvotering,0,1,22,0.0315625
2001,libaneser,0,1,22,0.0315625
1974,lindt,0,1,22,0.0315625
1956,majlis,0,1,22,0.0315625
1957,majlis,0,1,22,0.0315625
1976,minoriteternas,0,1,22,0.0315625
1984,mottagarland,0,1,22,0.0315625
2003,regeringsbeslutet,0,1,22,0.0315625
1965,samhällsorientering,0,1,22,0.0315625
1989,segregering,0,1,22,0.0315625
1959,strukturell,0,1,22,0.0315625
1997,tältläger,0,1,22,0.0315625
1958,utvandrat,0,1,22,0.0315625
2017,verkställigheten,0,1,22,0.0315625
2006,wadstein,0,1,22,0.0315625
1999,widgren,0,1,22,0.0315625
1978,avvisade,0,13,403,0.031501210653753
1992,lägren,0,6,181,0.0314659685863874
1956,restriktiva,0,6,181,0.0314659685863874
1945,flykt,0,28,881,0.0314365881032548
1946,fördomar,0,7,213,0.0314349775784753
1954,försörjning,0,7,213,0.0314349775784753
2015,euländer,0,29,913,0.031430119176598
1974,avvisade,0,14,436,0.0314125560538117
1966,bevilja,0,8,245,0.0314117647058824
2003,etablering,0,2,54,0.03140625
1957,folkgrupper,0,2,54,0.03140625
1962,fördomarna,0,2,54,0.03140625
1988,härstamning,0,2,54,0.03140625
1993,regeringsbeslutet,0,2,54,0.03140625
1995,rättschef,0,2,54,0.03140625
1975,tak_över_huvudet,0,2,54,0.03140625
1983,tryggve,0,2,54,0.03140625
1986,ullenhag,0,2,54,0.03140625
1950,försörja,0,11,341,0.0313675213675214
2004,forna_jugoslavien,0,3,86,0.0313541666666667
2002,verkets,0,7,214,0.0312946428571429
1978,generösa,0,11,342,0.0312784090909091
1961,födda,0,14,438,0.0312723214285714
1974,praxis,0,15,470,0.0312708333333333
1949,försörja,0,11,343,0.0311898016997167
1947,verkställa,0,11,343,0.0311898016997167
1973,försörjning,0,8,247,0.0311673151750973
1954,ursprung,0,18,568,0.031159169550173
1971,tryggve,0,5,151,0.0311180124223603
2001,forna_jugoslavien,0,4,119,0.0310852713178295
1980,främlingar,0,4,119,0.0310852713178295
1973,tillströmningen,0,4,119,0.0310852713178295
1967,fientlighet,0,3,87,0.0310309278350515
1954,utvisningar,0,3,87,0.0310309278350515
1962,bevilja,0,10,313,0.0309907120743034
1959,främlingar,0,6,184,0.030979381443299
1961,främlingar,0,6,184,0.030979381443299
1999,avvisade,0,9,281,0.0309621993127148
1984,försörjning,0,9,281,0.0309621993127148
1960,praxis,0,17,540,0.0309272727272727
1963,fientlighet,0,2,55,0.0309230769230769
1970,flyktinglägret,0,2,55,0.0309230769230769
1974,generationens,0,2,55,0.0309230769230769
1978,högutbildade,0,2,55,0.0309230769230769
1954,intolerans,0,2,55,0.0309230769230769
1976,minoriteterna,0,2,55,0.0309230769230769
2007,regeringsbeslut,0,2,55,0.0309230769230769
1973,rotat,0,2,55,0.0309230769230769
1948,utomeuropeiska,0,2,55,0.0309230769230769
2010,utvisad,0,2,55,0.0309230769230769
1984,försörja,0,16,508,0.0309073359073359
1963,mottagande,0,15,476,0.0308847736625514
1962,skolgång,0,8,250,0.0308076923076923
1986,flyende,0,5,153,0.0307361963190184
1964,födda,0,16,511,0.0307293666026871
1990,etablering,0,3,88,0.0307142857142857
1954,humanitet,0,3,88,0.0307142857142857
1961,humanitet,0,3,88,0.0307142857142857
2012,högutbildade,0,3,88,0.0307142857142857
1970,minoriteterna,0,3,88,0.0307142857142857
2009,rättsmedicinalverket,0,3,88,0.0307142857142857
1975,överfulla,0,3,88,0.0307142857142857
1964,fördomar,0,20,643,0.0306431852986217
2012,lägren,0,4,121,0.0306106870229008
1982,deserterat,0,1,23,0.0306060606060606
1956,förföljelserna,0,1,23,0.0306060606060606
1958,kvotering,0,1,23,0.0306060606060606
1953,passkontroll,0,1,23,0.0306060606060606
1964,rasbråk,0,1,23,0.0306060606060606
1947,rasfördomar,0,1,23,0.0306060606060606
1952,rasfördomar,0,1,23,0.0306060606060606
1963,regeringsbeslutet,0,1,23,0.0306060606060606
1957,roo,0,1,23,0.0306060606060606
1982,tidsbegränsade,0,1,23,0.0306060606060606
1981,underklass,0,1,23,0.0306060606060606
1998,utresa,0,1,23,0.0306060606060606
1946,utvandrat,0,1,23,0.0306060606060606
1950,verkställigheten,0,1,23,0.0306060606060606
1983,wadstein,0,1,23,0.0306060606060606
1987,wadstein,0,1,23,0.0306060606060606
2005,åsele,0,1,23,0.0306060606060606
2016,åsele,0,1,23,0.0306060606060606
1986,praxis,0,18,579,0.0305772495755518
1990,verkets,0,7,220,0.0304782608695652
1976,humanitet,0,2,56,0.0304545454545455
2006,nationaliteter,0,2,56,0.0304545454545455
2009,slussas,0,2,56,0.0304545454545455
1983,tillströmningen,0,2,56,0.0304545454545455
1968,åsele,0,2,56,0.0304545454545455
1945,försörja,0,12,385,0.0304050632911392
1965,amnesti,0,3,89,0.0304040404040404
1945,generationens,0,3,89,0.0304040404040404
1963,tryggve,0,3,89,0.0304040404040404
1977,praxis,0,14,451,0.0303904555314534
1986,generationens,0,4,122,0.0303787878787879
2007,generationens,0,4,122,0.0303787878787879
1955,främlingar,0,6,188,0.0303535353535354
2002,bott,0,30,980,0.0303131313131313
1973,generösa,0,10,321,0.0302416918429003
1980,praxis,0,13,421,0.0301856148491879
1971,amnesti,0,5,156,0.0301807228915663
1947,folkgrupper,0,5,156,0.0301807228915663
1949,skolgång,0,5,156,0.0301807228915663
1976,främlingar,0,4,123,0.0301503759398496
1998,högutbildade,0,4,123,0.0301503759398496
1967,skolgång,0,9,289,0.030133779264214
1964,generationens,0,3,90,0.0301
2003,lägren,0,3,90,0.0301
1947,utlänningen,0,3,90,0.0301
2016,praxis,0,6,190,0.03005
1988,balter,0,2,57,0.03
1976,högutbildade,0,2,57,0.03
1984,kvotering,0,2,57,0.03
1966,widgren,0,2,57,0.03
1989,avvisade,0,12,391,0.0299501246882793
1950,verkställa,0,8,258,0.0298880597014925
1950,generösa,0,5,158,0.0298214285714286
2018,avvisade,0,3,91,0.0298019801980198
1957,beviljats,0,22,729,0.0297834912043302
1974,flykt,0,16,528,0.0297583643122677
1974,albons,0,1,24,0.0297058823529412
2007,analfabeter,0,1,24,0.0297058823529412
1994,avhopparna,0,1,24,0.0297058823529412
1972,avvisad,0,1,24,0.0297058823529412
1988,baltutlämningen,0,1,24,0.0297058823529412
1965,deserterat,0,1,24,0.0297058823529412
1945,förvisas,0,1,24,0.0297058823529412
2003,kurden,0,1,24,0.0297058823529412
1988,libanes,0,1,24,0.0297058823529412
1977,majlis,0,1,24,0.0297058823529412
1957,nazism,0,1,24,0.0297058823529412
2015,regeringsbeslutet,0,1,24,0.0297058823529412
2000,skinheads,0,1,24,0.0297058823529412
1978,tidsbegränsat,0,1,24,0.0297058823529412
1993,ullenhag,0,1,24,0.0297058823529412
1953,välgrundad,0,1,24,0.0297058823529412
1978,välgrundad,0,1,24,0.0297058823529412
1974,ögonsjukdom,0,1,24,0.0297058823529412
1977,ögonsjukdom,0,1,24,0.0297058823529412
1988,överrepresentation,0,1,24,0.0297058823529412
1977,regeringsbeslut,0,4,125,0.0297037037037037
1971,praxis,0,16,529,0.0297031539888683
2017,främlingar,0,5,159,0.0296449704142012
1965,tillströmningen,0,5,159,0.0296449704142012
1956,främlingar,0,6,193,0.0296059113300493
1947,identitet,0,6,193,0.0296059113300493
1972,praxis,0,16,531,0.0295933456561922
2003,kvoter,0,2,58,0.0295588235294118
1961,medmänsklighet,0,2,58,0.0295588235294118
1973,praxis,0,14,464,0.0295569620253165
1957,förföljd,0,3,92,0.0295098039215686
2009,högutbildade,0,3,92,0.0295098039215686
1993,amnesti,0,4,126,0.0294852941176471
1979,amnesti,0,5,160,0.0294705882352941
2009,utanförskapet,0,6,194,0.0294607843137255
1947,främlingar,0,7,228,0.029453781512605
1959,beviljats,0,11,364,0.0294385026737968
2013,förtryck,0,10,331,0.0293548387096774
1991,flyende,0,7,229,0.0293305439330544
2017,högutbildade,0,4,127,0.0292700729927007
1974,prövad,0,4,127,0.0292700729927007
1986,regeringsbeslut,0,4,127,0.0292700729927007
2011,flykt,0,17,572,0.0292268041237113
1949,emigrera,0,3,93,0.0292233009708738
1953,giltiga,0,3,93,0.0292233009708738
1962,härstamning,0,3,93,0.0292233009708738
1986,högutbildade,0,3,93,0.0292233009708738
1970,avvisade,0,16,538,0.0292153284671533
1993,forna_jugoslavien,0,28,949,0.0292075078206465
1962,humanitet,0,2,59,0.0291304347826087
1985,intolerans,0,2,59,0.0291304347826087
1962,kvot,0,2,59,0.0291304347826087
1988,nazism,0,2,59,0.0291304347826087
1953,regeringsbeslutet,0,2,59,0.0291304347826087
1967,regeringsbeslutet,0,2,59,0.0291304347826087
1986,rotat,0,2,59,0.0291304347826087
1976,överfulla,0,2,59,0.0291304347826087
1982,skolgång,0,5,162,0.0291279069767442
1998,försörja,0,15,506,0.0290891472868217
1961,försörjning,0,7,231,0.0290871369294606
1973,lägren,0,7,231,0.0290871369294606
1950,praxis,0,12,403,0.0290799031476998
1959,skolgång,0,8,266,0.0290217391304348
1997,avvisade,0,10,335,0.0290144927536232
1958,försörjning,0,7,232,0.0289669421487603
2011,utanförskapet,0,5,163,0.0289595375722543
1963,humana,0,3,94,0.0289423076923077
1987,kvotering,0,3,94,0.0289423076923077
2000,praxis,0,12,405,0.0289397590361446
1980,generösa,0,12,406,0.0288701923076923
1949,ursprung,0,15,510,0.0288653846153846
1979,albons,0,1,25,0.0288571428571429
2014,balter,0,1,25,0.0288571428571429
1971,baltutlämningen,0,1,25,0.0288571428571429
2009,chilenare,0,1,25,0.0288571428571429
1950,fördomarna,0,1,25,0.0288571428571429
2004,fördrivna,0,1,25,0.0288571428571429
1984,förtroendeläkare,0,1,25,0.0288571428571429
1969,inflödet,0,1,25,0.0288571428571429
2010,kvoter,0,1,25,0.0288571428571429
1948,liberalare,0,1,25,0.0288571428571429
1957,minoriteterna,0,1,25,0.0288571428571429
1995,minoriteternas,0,1,25,0.0288571428571429
1956,rasfördomar,0,1,25,0.0288571428571429
1959,rashat,0,1,25,0.0288571428571429
1946,rotat,0,1,25,0.0288571428571429
2007,rättsmedicinalverket,0,1,25,0.0288571428571429
1960,syrier,0,1,25,0.0288571428571429
2019,tak_över_huvudet,0,1,25,0.0288571428571429
1974,tidsbegränsat,0,1,25,0.0288571428571429
1977,tino,0,1,25,0.0288571428571429
1982,ögonsjukdom,0,1,25,0.0288571428571429
1985,flyende,0,4,129,0.0288489208633094
1957,härstamning,0,4,129,0.0288489208633094
1960,flykt,0,22,756,0.028733681462141
1954,humanitär,0,2,60,0.0287142857142857
1946,majlis,0,2,60,0.0287142857142857
1985,rättschef,0,2,60,0.0287142857142857
1963,åsele,0,2,60,0.0287142857142857
1977,flyende,0,3,95,0.0286666666666667
2001,flyende,0,3,95,0.0286666666666667
2002,flyende,0,3,95,0.0286666666666667
1958,humanitet,0,3,95,0.0286666666666667
2002,högutbildade,0,4,130,0.0286428571428571
1959,tryggve,0,4,130,0.0286428571428571
1966,tak_över_huvudet,0,4,131,0.0284397163120567
1972,mottagande,0,9,307,0.0284227129337539
2004,amnesti,0,3,96,0.0283962264150943
1957,praxis,0,14,484,0.0283603238866397
1964,försörja,0,10,343,0.028356940509915
1977,avvisade,0,12,414,0.0283254716981132
2009,eu_medborgare,0,2,61,0.0283098591549296
1962,fientlighet,0,2,61,0.0283098591549296
1963,intolerans,0,2,61,0.0283098591549296
2015,regeringsbeslut,0,2,61,0.0283098591549296
1945,ursprung,0,17,591,0.0283028286189684
1985,avvisade,0,13,450,0.0282826086956522
1954,flykt,0,18,629,0.0281846635367762
1973,amnesti,0,7,239,0.0281526104417671
2003,flyende,0,3,97,0.0281308411214953
1950,beviljats,0,23,809,0.0280952380952381
1965,avvisade,0,14,489,0.0280761523046092
1970,försörja,0,17,596,0.0280693069306931
1988,lägren,0,9,311,0.0280685358255452
1949,avhopparna,0,1,26,0.0280555555555556
1986,baltutlämningen,0,1,26,0.0280555555555556
1976,deserterat,0,1,26,0.0280555555555556
1975,desertering,0,1,26,0.0280555555555556
1962,förpassade,0,1,26,0.0280555555555556
1975,hemlandets,0,1,26,0.0280555555555556
1970,inflödet,0,1,26,0.0280555555555556
1992,integrationsprocessen,0,1,26,0.0280555555555556
2008,minoriteterna,0,1,26,0.0280555555555556
1974,nazism,0,1,26,0.0280555555555556
1962,refugees,0,1,26,0.0280555555555556
1959,rotat,0,1,26,0.0280555555555556
1977,rättschef,0,1,26,0.0280555555555556
2015,segregering,0,1,26,0.0280555555555556
1973,svenskfödda,0,1,26,0.0280555555555556
1954,temporära,0,1,26,0.0280555555555556
2006,tillströmningen,0,1,26,0.0280555555555556
1979,underklass,0,1,26,0.0280555555555556
1992,överrepresentation,0,1,26,0.0280555555555556
1948,verkställa,0,8,276,0.028006993006993
1986,skolgång,0,5,169,0.0279888268156425
2010,förtryck,0,9,312,0.0279813664596273
1948,praxis,0,9,312,0.0279813664596273
1965,försörjning,0,6,205,0.027953488372093
2008,amnesti,0,2,62,0.0279166666666667
2009,forna_jugoslavien,0,2,62,0.0279166666666667
2011,grogrund,0,2,62,0.0279166666666667
1964,flyende,0,4,134,0.0278472222222222
1966,lägren,0,5,170,0.0278333333333333
1977,försörjning,0,6,206,0.0278240740740741
1947,avvisade,0,7,242,0.0278174603174603
1996,bott,0,31,1105,0.0278116591928251
1946,lägren,0,9,314,0.0278086419753086
2014,praxis,0,13,458,0.0277991452991453
1992,bott,0,26,927,0.0277588046958378
1961,försörja,0,11,387,0.0277329974811083
2014,bott,0,22,784,0.02772040302267
1985,försörja,0,13,460,0.0276808510638298
1975,chilenare,0,4,135,0.0276551724137931
1958,beviljats,0,13,461,0.0276220806794055
1958,humana,0,3,99,0.0276146788990826
1987,avvisade,0,11,389,0.027593984962406
1973,flykt,0,16,571,0.0275559380378658
1994,eu_medborgare,0,2,63,0.0275342465753425
1983,integrering,0,2,63,0.0275342465753425
1952,generösa,0,5,172,0.0275274725274725
1957,tillströmningen,0,5,172,0.0275274725274725
1954,försörja,0,8,281,0.0275257731958763
1955,försörja,0,7,245,0.0274901960784314
1953,försörjning,0,6,209,0.0274429223744292
1965,flykt,0,18,647,0.0274124809741248
2002,avvisade,0,7,246,0.0273828125
2008,kvotering,0,3,100,0.0273636363636364
1983,agata,0,1,27,0.0272972972972973
2014,forna_jugoslavien,0,1,27,0.0272972972972973
2018,forna_jugoslavien,0,1,27,0.0272972972972973
1958,förvägras,0,1,27,0.0272972972972973
1976,huvudregel,0,1,27,0.0272972972972973
1962,lampedusa,0,1,27,0.0272972972972973
1972,libaneser,0,1,27,0.0272972972972973
1959,nazism,0,1,27,0.0272972972972973
1951,rasfördomar,0,1,27,0.0272972972972973
2008,roo,0,1,27,0.0272972972972973
2010,roo,0,1,27,0.0272972972972973
1994,rättsmedicinalverket,0,1,27,0.0272972972972973
1963,somalier,0,1,27,0.0272972972972973
2005,syrier,0,1,27,0.0272972972972973
2008,ullenhag,0,1,27,0.0272972972972973
1981,utblottade,0,1,27,0.0272972972972973
2017,utlänning,0,1,27,0.0272972972972973
1971,utomeuropeiska,0,1,27,0.0272972972972973
2003,utresa,0,1,27,0.0272972972972973
1960,utvandrat,0,1,27,0.0272972972972973
1952,verkställigheten,0,1,27,0.0272972972972973
1976,widgren,0,1,27,0.0272972972972973
1985,ögonsjukdom,0,1,27,0.0272972972972973
1995,högutbildade,0,4,137,0.0272789115646258
1998,lägren,0,4,137,0.0272789115646258
2007,flyende,0,2,64,0.0271621621621622
1990,intolerans,0,2,64,0.0271621621621622
1966,nazism,0,2,64,0.0271621621621622
1966,åsele,0,2,64,0.0271621621621622
2015,förtryck,0,15,543,0.0271428571428571
2014,avvisade,0,3,101,0.0271171171171171
1989,högutbildade,0,3,101,0.0271171171171171
1959,tak_över_huvudet,0,3,101,0.0271171171171171
1966,mottagande,0,14,507,0.0270986460348162
1982,försörjning,0,7,249,0.0270656370656371
2001,generösa,0,9,324,0.0269760479041916
1987,försörjning,0,6,213,0.0269506726457399
1984,praxis,0,15,547,0.0269479353680431
1956,tillströmningen,0,5,176,0.0269354838709677
1978,mottagande,0,7,251,0.0268582375478927
1967,försörja,0,11,400,0.0268536585365854
1988,förtryck,0,15,549,0.0268515205724508
1974,grogrund,0,2,65,0.0268
1983,humanitär,0,2,65,0.0268
1960,liberalare,0,2,65,0.0268
1957,slussas,0,2,65,0.0268
2011,slussas,0,2,65,0.0268
1958,tillströmningen,0,5,177,0.0267914438502674
1951,tryggve,0,5,177,0.0267914438502674
1951,tak_över_huvudet,0,4,140,0.0267333333333333
1985,försörjning,0,6,215,0.0267111111111111
1955,avvisade,0,11,403,0.0266585956416465
1978,slussas,0,3,103,0.0266371681415929
1994,analfabeter,0,1,28,0.0265789473684211
1961,ansöker,0,1,28,0.0265789473684211
1950,ansökte,0,1,28,0.0265789473684211
1955,ansökte,0,1,28,0.0265789473684211
1979,deserterat,0,1,28,0.0265789473684211
1949,förvägras,0,1,28,0.0265789473684211
1962,förvägras,0,1,28,0.0265789473684211
1958,göran_lindblad,0,1,28,0.0265789473684211
1955,humanare,0,1,28,0.0265789473684211
1962,humanitetens,0,1,28,0.0265789473684211
1975,högutbildade,0,1,28,0.0265789473684211
1958,integrering,0,1,28,0.0265789473684211
1947,majlis,0,1,28,0.0265789473684211
1999,majlis,0,1,28,0.0265789473684211
2000,regeringsbeslutet,0,1,28,0.0265789473684211
1992,rättschef,0,1,28,0.0265789473684211
2008,tillströmningen,0,1,28,0.0265789473684211
2011,underklass,0,1,28,0.0265789473684211
1996,åtstramningarna,0,1,28,0.0265789473684211
1956,överrepresentation,0,1,28,0.0265789473684211
2002,lägren,0,4,141,0.0265562913907285
1977,skolgång,0,7,255,0.0264528301886792
1965,analfabeter,0,2,66,0.0264473684210526
1956,generationens,0,2,66,0.0264473684210526
1960,grogrund,0,2,66,0.0264473684210526
2014,huvudregel,0,2,66,0.0264473684210526
1994,regeringsbeslutet,0,2,66,0.0264473684210526
1985,skinheads,0,2,66,0.0264473684210526
1958,slussas,0,2,66,0.0264473684210526
2002,slussas,0,2,66,0.0264473684210526
1973,widgren,0,2,66,0.0264473684210526
2013,bott,0,22,823,0.026422569027611
1961,nationaliteter,0,3,104,0.0264035087719298
1964,praxis,0,21,786,0.026394472361809
1985,skolgång,0,5,181,0.0262303664921466
2010,högutbildade,0,3,105,0.0261739130434783
2017,verkets,0,3,105,0.0261739130434783
1964,flykt,0,17,640,0.0261692307692308
1953,avvisade,0,9,335,0.0261159420289855
1956,fientlighet,0,2,67,0.0261038961038961
2011,främlingar,0,2,67,0.0261038961038961
1960,intolerans,0,2,67,0.0261038961038961
1957,temporära,0,2,67,0.0261038961038961
1953,generösa,0,5,182,0.02609375
2008,avvisade,0,4,144,0.026038961038961
1951,ursprung,0,15,568,0.0259688581314879
1948,främlingar,0,5,183,0.0259585492227979
1972,etablering,0,3,106,0.025948275862069
2004,generationens,0,3,106,0.025948275862069
1970,slussas,0,3,106,0.025948275862069
1982,syrier,0,3,106,0.025948275862069
1978,albons,0,1,29,0.0258974358974359
1987,deserterat,0,1,29,0.0258974358974359
2009,emigrera,0,1,29,0.0258974358974359
2000,förpassade,0,1,29,0.0258974358974359
1966,förtroendeläkare,0,1,29,0.0258974358974359
1981,hessle,0,1,29,0.0258974358974359
1957,huvudregel,0,1,29,0.0258974358974359
2002,jabar_amin,0,1,29,0.0258974358974359
1986,majlis,0,1,29,0.0258974358974359
1960,medmänsklighet,0,1,29,0.0258974358974359
1967,mörkhyade,0,1,29,0.0258974358974359
1948,regeringsbeslut,0,1,29,0.0258974358974359
1954,rotat,0,1,29,0.0258974358974359
2007,underklass,0,1,29,0.0258974358974359
1986,överrepresentation,0,1,29,0.0258974358974359
1971,generösa,0,8,300,0.0258387096774194
1955,försörjning,0,6,223,0.025793991416309
1960,skolgång,0,6,223,0.025793991416309
1991,högutbildade,0,2,68,0.0257692307692308
1948,kvoter,0,2,68,0.0257692307692308
1979,kvotering,0,3,107,0.0257264957264957
1975,kvotering,0,4,146,0.0257051282051282
1953,prövad,0,4,146,0.0257051282051282
1973,försörja,0,13,497,0.0256607495069034
