year,token,z,z_N,N,r
2006,integrationsarbetet,0,1,3,0.0776923076923077
2014,integrationsarbetet,0,1,3,0.0776923076923077
1964,integrationsfrågorna,0,1,3,0.0776923076923077
1965,integrationsfrågorna,0,1,3,0.0776923076923077
2011,integrationsfrågorna,0,1,3,0.0776923076923077
2013,integrationsfrågorna,0,1,3,0.0776923076923077
1962,integrationsproblem,0,1,3,0.0776923076923077
1950,integreras,0,1,3,0.0776923076923077
1955,integreras,0,1,3,0.0776923076923077
1951,integrering,0,1,3,0.0776923076923077
1991,interflug,0,1,3,0.0776923076923077
2015,invan,0,1,3,0.0776923076923077
1946,invandrad,0,1,3,0.0776923076923077
1964,invandrad,0,1,3,0.0776923076923077
2012,invandrande,0,1,3,0.0776923076923077
1967,invandrarbarn,0,1,3,0.0776923076923077
2007,invandrarbarnen,0,1,3,0.0776923076923077
1986,invandrarbarnens,0,1,3,0.0776923076923077
1999,invandrarbarnens,0,1,3,0.0776923076923077
2009,invandrarbarnens,0,1,3,0.0776923076923077
2007,invandrarfamilj,0,1,3,0.0776923076923077
2008,invandrarfamilj,0,1,3,0.0776923076923077
1967,invandrarfamiljer,0,1,3,0.0776923076923077
1980,invandrarflickor,0,1,3,0.0776923076923077
1992,invandrarflickor,0,1,3,0.0776923076923077
2018,invandrarflickor,0,1,3,0.0776923076923077
1993,invandrargäng,0,1,3,0.0776923076923077
2015,invandrarhat,0,1,3,0.0776923076923077
2010,invandrarkillar,0,1,3,0.0776923076923077
1984,invandrarkvinna,0,1,3,0.0776923076923077
2013,invandrarkvinna,0,1,3,0.0776923076923077
1992,invandrarkvinnan,0,1,3,0.0776923076923077
1993,invandrarkvinnan,0,1,3,0.0776923076923077
1994,invandrarkvinnan,0,1,3,0.0776923076923077
1997,invandrarkvinnan,0,1,3,0.0776923076923077
1998,invandrarkvinnan,0,1,3,0.0776923076923077
1999,invandrarkvinnan,0,1,3,0.0776923076923077
1969,invandrarkvinnorna,0,1,3,0.0776923076923077
1976,invandrarkvinnornas,0,1,3,0.0776923076923077
1994,invandrarkvinnornas,0,1,3,0.0776923076923077
1967,invandrarspråk,0,1,3,0.0776923076923077
1968,invandrarspråk,0,1,3,0.0776923076923077
1990,invandrarspråk,0,1,3,0.0776923076923077
1992,invandrarspråk,0,1,3,0.0776923076923077
1993,invandrarspråk,0,1,3,0.0776923076923077
1996,invandrarspråk,0,1,3,0.0776923076923077
2007,invandrartjejer,0,1,3,0.0776923076923077
1970,invandrarundervisningen,0,1,3,0.0776923076923077
1976,invandrarungdomar,0,1,3,0.0776923076923077
1973,invandrarungdomarna,0,1,3,0.0776923076923077
1995,invandringsfrågan,0,1,3,0.0776923076923077
2008,iraniern,0,1,3,0.0776923076923077
2013,iraniern,0,1,3,0.0776923076923077
2016,iraniern,0,1,3,0.0776923076923077
1996,iro,0,1,3,0.0776923076923077
2017,jan_o_karlsson,0,1,3,0.0776923076923077
2001,jobbansökningar,0,1,3,0.0776923076923077
2019,jobbansökningar,0,1,3,0.0776923076923077
2014,johan_forssell,0,1,3,0.0776923076923077
1986,johanna_jönsson,0,1,3,0.0776923076923077
2014,johanna_jönsson,0,1,3,0.0776923076923077
2008,jugoslaver,0,1,3,0.0776923076923077
2016,jugoslaver,0,1,3,0.0776923076923077
2019,kaldeer,0,1,3,0.0776923076923077
1957,kalo,0,1,3,0.0776923076923077
1994,kommissariatet,0,1,3,0.0776923076923077
2005,kommunarrest,0,1,3,0.0776923076923077
2018,kommunarrest,0,1,3,0.0776923076923077
1982,krigsområden,0,1,3,0.0776923076923077
1984,krigsområden,0,1,3,0.0776923076923077
2012,kurden,0,1,3,0.0776923076923077
1996,kurdis,0,1,3,0.0776923076923077
1981,kvotsystem,0,1,3,0.0776923076923077
2019,kvotsystem,0,1,3,0.0776923076923077
2012,lasermannens,0,1,3,0.0776923076923077
2013,lasermannens,0,1,3,0.0776923076923077
1953,latinamerikaner,0,1,3,0.0776923076923077
1965,libaneser,0,1,3,0.0776923076923077
1964,lindt,0,1,3,0.0776923076923077
1988,lindt,0,1,3,0.0776923076923077
1995,lindt,0,1,3,0.0776923076923077
1980,majoritetsbefolkningen,0,1,3,0.0776923076923077
1980,masoud,0,1,3,0.0776923076923077
1987,masoud,0,1,3,0.0776923076923077
1993,masoud,0,1,3,0.0776923076923077
2014,masoud,0,1,3,0.0776923076923077
2019,massflykt,0,1,3,0.0776923076923077
2012,massflykten,0,1,3,0.0776923076923077
1978,massinvandringen,0,1,3,0.0776923076923077
1954,massutvandring,0,1,3,0.0776923076923077
1976,massutvandring,0,1,3,0.0776923076923077
2004,massutvandring,0,1,3,0.0776923076923077
2011,massutvandring,0,1,3,0.0776923076923077
1948,medmänsklighet,0,1,3,0.0776923076923077
2002,migrant,0,1,3,0.0776923076923077
1986,migrantarbetare,0,1,3,0.0776923076923077
1945,minoritetsgrupper,0,1,3,0.0776923076923077
1946,minoritetsgrupper,0,1,3,0.0776923076923077
1995,minoritetspolitik,0,1,3,0.0776923076923077
1977,morgan_johansson,0,1,3,0.0776923076923077
1997,morgan_johansson,0,1,3,0.0776923076923077
1998,mottagarland,0,1,3,0.0776923076923077
2000,mottagarland,0,1,3,0.0776923076923077
1972,människors_lika_värde,0,1,3,0.0776923076923077
1964,människosmuggling,0,1,3,0.0776923076923077
2011,mångetniska,0,1,3,0.0776923076923077
2014,mångetniska,0,1,3,0.0776923076923077
2000,nedirafonden,0,1,3,0.0776923076923077
1991,negerboll,0,1,3,0.0776923076923077
2017,negerboll,0,1,3,0.0776923076923077
1970,nima,0,1,3,0.0776923076923077
1989,nima,0,1,3,0.0776923076923077
1996,nolltolerans,0,1,3,0.0776923076923077
1976,nura,0,1,3,0.0776923076923077
1954,nyanlände,0,1,3,0.0776923076923077
1956,nyanlände,0,1,3,0.0776923076923077
1979,nyanlände,0,1,3,0.0776923076923077
1990,nyanlände,0,1,3,0.0776923076923077
2001,nyanlände,0,1,3,0.0776923076923077
1967,nyinvandrade,0,1,3,0.0776923076923077
1988,nyinvandrade,0,1,3,0.0776923076923077
1992,nyinvandrade,0,1,3,0.0776923076923077
1999,nyinvandrade,0,1,3,0.0776923076923077
1994,nykomna,0,1,3,0.0776923076923077
2005,nykomna,0,1,3,0.0776923076923077
1950,nynazism,0,1,3,0.0776923076923077
1994,nysvenskar,0,1,3,0.0776923076923077
1971,närområden,0,1,3,0.0776923076923077
2009,närområden,0,1,3,0.0776923076923077
1990,ogata,0,1,3,0.0776923076923077
1958,passhandlingar,0,1,3,0.0776923076923077
1984,passhandlingar,0,1,3,0.0776923076923077
2013,passhandlingar,0,1,3,0.0776923076923077
1957,passkontroller,0,1,3,0.0776923076923077
1972,passkontroller,0,1,3,0.0776923076923077
1975,passkontroller,0,1,3,0.0776923076923077
1978,passkontroller,0,1,3,0.0776923076923077
2007,passkontroller,0,1,3,0.0776923076923077
2010,passpolisen,0,1,3,0.0776923076923077
1964,pita,0,1,3,0.0776923076923077
1980,pita,0,1,3,0.0776923076923077
1997,pita,0,1,3,0.0776923076923077
2006,pita,0,1,3,0.0776923076923077
2018,pita,0,1,3,0.0776923076923077
1971,populistiska,0,1,3,0.0776923076923077
1960,rasbråk,0,1,3,0.0776923076923077
1975,rasbråk,0,1,3,0.0776923076923077
1993,rashets,0,1,3,0.0776923076923077
1991,rasistdåd,0,1,3,0.0776923076923077
2006,rasistdåd,0,1,3,0.0776923076923077
1966,rasisternas,0,1,3,0.0776923076923077
1983,rasisternas,0,1,3,0.0776923076923077
1963,redemo,0,1,3,0.0776923076923077
1993,refugees,0,1,3,0.0776923076923077
2014,refugees,0,1,3,0.0776923076923077
2010,regiondirektör,0,1,3,0.0776923076923077
1995,rekryteringskontor,0,1,3,0.0776923076923077
2006,rekryteringskontor,0,1,3,0.0776923076923077
1977,repatriering,0,1,3,0.0776923076923077
1982,repatriering,0,1,3,0.0776923076923077
1998,repatrieringen,0,1,3,0.0776923076923077
2019,restriktivare,0,1,3,0.0776923076923077
1955,riksråd,0,1,3,0.0776923076923077
1964,riksråd,0,1,3,0.0776923076923077
1988,riksråd,0,1,3,0.0776923076923077
2001,riksråd,0,1,3,0.0776923076923077
1988,romani,0,1,3,0.0776923076923077
2019,romani,0,1,3,0.0776923076923077
1993,rumi,0,1,3,0.0776923076923077
1995,rumi,0,1,3,0.0776923076923077
2015,rumi,0,1,3,0.0776923076923077
1992,rättsmedicinalverkets,0,1,3,0.0776923076923077
1981,rättssäker,0,1,3,0.0776923076923077
1996,rättssäkra,0,1,3,0.0776923076923077
1948,röjda,0,1,3,0.0776923076923077
1952,röjda,0,1,3,0.0776923076923077
1966,sabas,0,1,3,0.0776923076923077
1971,sadako,0,1,3,0.0776923076923077
2019,samhällsgrupp,0,1,3,0.0776923076923077
1997,samhällsorientering,0,1,3,0.0776923076923077
2001,samhällsorientering,0,1,3,0.0776923076923077
2006,sara_karlsson,0,1,3,0.0776923076923077
2015,sara_karlsson,0,1,3,0.0776923076923077
2016,sara_karlsson,0,1,3,0.0776923076923077
1991,schengenavtalet,0,1,3,0.0776923076923077
2004,schengenländer,0,1,3,0.0776923076923077
2002,schengenländerna,0,1,3,0.0776923076923077
2011,schengenländerna,0,1,3,0.0776923076923077
1986,segregering,0,1,3,0.0776923076923077
1951,seidlitz,0,1,3,0.0776923076923077
1955,sener,0,1,3,0.0776923076923077
1981,sener,0,1,3,0.0776923076923077
2007,sener,0,1,3,0.0776923076923077
1987,sexism,0,1,3,0.0776923076923077
1951,sexuell_läggning,0,1,3,0.0776923076923077
2004,shabab,0,1,3,0.0776923076923077
2007,shabab,0,1,3,0.0776923076923077
2012,shabab,0,1,3,0.0776923076923077
1977,sjöbos,0,1,3,0.0776923076923077
1963,sjöstugan,0,1,3,0.0776923076923077
1972,sjöstugan,0,1,3,0.0776923076923077
1976,sjöstugan,0,1,3,0.0776923076923077
1986,sjöstugan,0,1,3,0.0776923076923077
1991,sjöstugan,0,1,3,0.0776923076923077
2010,skinnskalle,0,1,3,0.0776923076923077
1970,skyddssökande,0,1,3,0.0776923076923077
1947,smedjegården,0,1,3,0.0776923076923077
1953,smedjegården,0,1,3,0.0776923076923077
1979,smedjegården,0,1,3,0.0776923076923077
1981,smedjegården,0,1,3,0.0776923076923077
2007,smedjegården,0,1,3,0.0776923076923077
1991,snabbspår,0,1,3,0.0776923076923077
1959,somalier,0,1,3,0.0776923076923077
1958,sommarin,0,1,3,0.0776923076923077
2011,statslös,0,1,3,0.0776923076923077
1976,statslöse,0,1,3,0.0776923076923077
1977,statslöse,0,1,3,0.0776923076923077
1994,statslöse,0,1,3,0.0776923076923077
2000,statslöse,0,1,3,0.0776923076923077
2002,statslöse,0,1,3,0.0776923076923077
1997,svartskallen,0,1,3,0.0776923076923077
1963,svenskkunskaper,0,1,3,0.0776923076923077
2009,svenskkunskaper,0,1,3,0.0776923076923077
2012,svenskkunskaper,0,1,3,0.0776923076923077
2002,sveriges_kristna_råd,0,1,3,0.0776923076923077
1957,särbehandla,0,1,3,0.0776923076923077
1969,särbehandla,0,1,3,0.0776923076923077
2015,särbehandlingen,0,1,3,0.0776923076923077
1969,tamas,0,1,3,0.0776923076923077
2018,tattare,0,1,3,0.0776923076923077
1974,tbcsjuka,0,1,3,0.0776923076923077
1979,tbcsjuka,0,1,3,0.0776923076923077
1992,tbcsjuka,0,1,3,0.0776923076923077
1984,terroristaffären,0,1,3,0.0776923076923077
1979,terroristlagen,0,1,3,0.0776923076923077
1990,terroristlagens,0,1,3,0.0776923076923077
1947,tillstånds,0,1,3,0.0776923076923077
2001,tillstånds,0,1,3,0.0776923076923077
1955,torbrand,0,1,3,0.0776923076923077
1966,torbrand,0,1,3,0.0776923076923077
1951,transitvisum,0,1,3,0.0776923076923077
1952,transitvisum,0,1,3,0.0776923076923077
1953,transitvisum,0,1,3,0.0776923076923077
1991,transitvisum,0,1,3,0.0776923076923077
1988,traumatiserade,0,1,3,0.0776923076923077
1948,trelleborgspolisen,0,1,3,0.0776923076923077
1958,tvångsförflyttade,0,1,3,0.0776923076923077
1995,tvångsförflyttade,0,1,3,0.0776923076923077
1979,tvångssteriliseringar,0,1,3,0.0776923076923077
2017,tvångssteriliseringar,0,1,3,0.0776923076923077
2001,udändsk,0,1,3,0.0776923076923077
1998,ullenhag,0,1,3,0.0776923076923077
1954,uppsamlingsläger,0,1,3,0.0776923076923077
1993,uppsamlingsläger,0,1,3,0.0776923076923077
1948,ursprungsländerna,0,1,3,0.0776923076923077
2001,ursprungsländerna,0,1,3,0.0776923076923077
2014,ursprungsländerna,0,1,3,0.0776923076923077
1977,utanförskap,0,1,3,0.0776923076923077
1978,utanförskap,0,1,3,0.0776923076923077
1980,utanförskap,0,1,3,0.0776923076923077
2008,utlänningen,0,1,3,0.0776923076923077
1986,utlänningens,0,1,3,0.0776923076923077
1973,utlänningsavdelning,0,1,3,0.0776923076923077
1977,utlänningsavdelning,0,1,3,0.0776923076923077
1995,utlänningsavdelning,0,1,3,0.0776923076923077
1996,utlänningsavdelning,0,1,3,0.0776923076923077
2018,utlänningsfientliga,0,1,3,0.0776923076923077
2004,utlänningsfientlighet,0,1,3,0.0776923076923077
1951,utlänningshat,0,1,3,0.0776923076923077
2002,utlänningshat,0,1,3,0.0776923076923077
1947,utlänningsrotel,0,1,3,0.0776923076923077
2006,utlänningsroteln,0,1,3,0.0776923076923077
1977,utomeuropeisk,0,1,3,0.0776923076923077
1979,utomeuropeisk,0,1,3,0.0776923076923077
1990,utomeuropeisk,0,1,3,0.0776923076923077
2016,utomnordisk,0,1,3,0.0776923076923077
2017,utresa,0,1,3,0.0776923076923077
1950,utresor,0,1,3,0.0776923076923077
2001,utresor,0,1,3,0.0776923076923077
2000,utrikesfödda,0,1,3,0.0776923076923077
2019,utvandrar,0,1,3,0.0776923076923077
1998,utvisat,0,1,3,0.0776923076923077
1951,utvisningsorder,0,1,3,0.0776923076923077
1974,utvisningsorder,0,1,3,0.0776923076923077
1987,utvisningsorder,0,1,3,0.0776923076923077
2013,verkställigheten,0,1,3,0.0776923076923077
1958,visumansökningar,0,1,3,0.0776923076923077
1983,visumansökningar,0,1,3,0.0776923076923077
2010,visumansökningar,0,1,3,0.0776923076923077
1966,visumfrihet,0,1,3,0.0776923076923077
1987,visumfrihet,0,1,3,0.0776923076923077
2018,visumfrihet,0,1,3,0.0776923076923077
1957,visumfrågan,0,1,3,0.0776923076923077
2008,visumfrågan,0,1,3,0.0776923076923077
2016,vägrats,0,1,3,0.0776923076923077
1954,värnpliktsvägrare,0,1,3,0.0776923076923077
1997,värnpliktsvägrare,0,1,3,0.0776923076923077
1982,wadstein,0,1,3,0.0776923076923077
1973,wager,0,1,3,0.0776923076923077
1976,wager,0,1,3,0.0776923076923077
1953,wiwi,0,1,3,0.0776923076923077
1960,wiwi,0,1,3,0.0776923076923077
1976,wiwi,0,1,3,0.0776923076923077
1984,wiwi,0,1,3,0.0776923076923077
1998,wiwi,0,1,3,0.0776923076923077
1978,zaatari,0,1,3,0.0776923076923077
1953,zeilon,0,1,3,0.0776923076923077
1954,zeilon,0,1,3,0.0776923076923077
1972,zeilon,0,1,3,0.0776923076923077
1978,zeilon,0,1,3,0.0776923076923077
1949,zigenarflickan,0,1,3,0.0776923076923077
1991,zigenerska,0,1,3,0.0776923076923077
1977,åldersbestämning,0,1,3,0.0776923076923077
1980,åldersbestämning,0,1,3,0.0776923076923077
1986,åldersbestämning,0,1,3,0.0776923076923077
2010,åldersbestämning,0,1,3,0.0776923076923077
1956,åldersbestämningar,0,1,3,0.0776923076923077
1966,återsändande,0,1,3,0.0776923076923077
1967,återsändandet,0,1,3,0.0776923076923077
1996,återsändandet,0,1,3,0.0776923076923077
1972,återsänts,0,1,3,0.0776923076923077
1979,återsänts,0,1,3,0.0776923076923077
1986,återsänts,0,1,3,0.0776923076923077
1996,återsänts,0,1,3,0.0776923076923077
1967,åtstramningarna,0,1,3,0.0776923076923077
1945,ögonsjuka,0,1,3,0.0776923076923077
1945,östeuropeer,0,1,3,0.0776923076923077
1974,östeuropeer,0,1,3,0.0776923076923077
1956,överrepresentationen,0,1,3,0.0776923076923077
1962,överrepresentationen,0,1,3,0.0776923076923077
1983,överrepresentationen,0,1,3,0.0776923076923077
1992,överrepresentationen,0,1,3,0.0776923076923077
1958,illegal,0,9,106,0.0776724137931034
1954,utlänningar,0,68,866,0.0776369863013699
2001,grogrund,0,10,119,0.0775968992248062
2001,somalier,0,10,119,0.0775968992248062
1980,skickas,0,65,828,0.0775775656324582
1948,kvot,0,11,132,0.0775352112676056
2004,humanitär,0,12,145,0.0774838709677419
1951,utvisar,0,12,145,0.0774838709677419
1977,verkställa,0,12,145,0.0774838709677419
1957,lägren,0,23,287,0.0774747474747475
1953,vistats,0,38,481,0.0774134419551935
1975,skickas,0,53,675,0.0773868613138686
2008,ursprung,0,44,559,0.0773462214411248
2003,utlänningar,0,31,391,0.0773316708229427
1953,skickas,0,46,585,0.077327731092437
1948,alsike,0,2,16,0.0773076923076923
1949,alsike,0,2,16,0.0773076923076923
1986,alsike,0,2,16,0.0773076923076923
1945,ansökte,0,2,16,0.0773076923076923
1948,apatiskt,0,2,16,0.0773076923076923
2004,apatiskt,0,2,16,0.0773076923076923
2003,arlandapolisen,0,2,16,0.0773076923076923
1985,bistånds,0,2,16,0.0773076923076923
1988,bistånds,0,2,16,0.0773076923076923
1989,bistånds,0,2,16,0.0773076923076923
1949,chilenare,0,2,16,0.0773076923076923
1964,deporteras,0,2,16,0.0773076923076923
2016,emigranter,0,2,16,0.0773076923076923
2000,familjeåterföreningar,0,2,16,0.0773076923076923
1946,farr,0,2,16,0.0773076923076923
1984,fientligheten,0,2,16,0.0773076923076923
1970,flyktinghjälp,0,2,16,0.0773076923076923
1958,fördrivna,0,2,16,0.0773076923076923
1958,förföljelserna,0,2,16,0.0773076923076923
2009,förföljts,0,2,16,0.0773076923076923
2007,förpassats,0,2,16,0.0773076923076923
1948,förvisas,0,2,16,0.0773076923076923
1960,göran_lindblad,0,2,16,0.0773076923076923
1981,inflödet,0,2,16,0.0773076923076923
1994,iom,0,2,16,0.0773076923076923
1991,kurden,0,2,16,0.0773076923076923
2011,kvoter,0,2,16,0.0773076923076923
2010,majlis,0,2,16,0.0773076923076923
1987,mexikaner,0,2,16,0.0773076923076923
1998,mexikaner,0,2,16,0.0773076923076923
1969,människors_lika_värde,0,2,16,0.0773076923076923
1946,nyanlände,0,2,16,0.0773076923076923
1949,passkontroll,0,2,16,0.0773076923076923
1969,restriktivare,0,2,16,0.0773076923076923
2016,rättsmedicinalverkets,0,2,16,0.0773076923076923
1983,sabas,0,2,16,0.0773076923076923
1973,samhällsgrupp,0,2,16,0.0773076923076923
1974,samhällsgrupp,0,2,16,0.0773076923076923
1967,segregationen,0,2,16,0.0773076923076923
1976,segregerade,0,2,16,0.0773076923076923
1995,sexism,0,2,16,0.0773076923076923
2016,sjöbo,0,2,16,0.0773076923076923
1964,svenskundervisningen,0,2,16,0.0773076923076923
1981,särbehandla,0,2,16,0.0773076923076923
1997,särbehandla,0,2,16,0.0773076923076923
1995,särbehandlingen,0,2,16,0.0773076923076923
2012,temporära,0,2,16,0.0773076923076923
2019,tidsbegränsade,0,2,16,0.0773076923076923
1965,tidsbegränsat,0,2,16,0.0773076923076923
1963,tino,0,2,16,0.0773076923076923
2004,tryggve,0,2,16,0.0773076923076923
1963,ursprungsland,0,2,16,0.0773076923076923
1984,utredningstiden,0,2,16,0.0773076923076923
2019,utrikesfödda,0,2,16,0.0773076923076923
2006,utvandrat,0,2,16,0.0773076923076923
1951,utvisningarna,0,2,16,0.0773076923076923
1999,verkställigheten,0,2,16,0.0773076923076923
2003,verkställigheten,0,2,16,0.0773076923076923
1979,widgren,0,2,16,0.0773076923076923
1977,åtstramningarna,0,2,16,0.0773076923076923
1961,överrepresentation,0,2,16,0.0773076923076923
1952,överrepresentationen,0,2,16,0.0773076923076923
2016,flykt,0,75,961,0.0772502574665294
2004,läger,0,40,508,0.0772393822393822
1946,lägren,0,25,314,0.0771913580246914
2009,emigrera,0,3,29,0.0771794871794872
2005,flyktinglägren,0,3,29,0.0771794871794872
2018,fores,0,3,29,0.0771794871794872
1951,förföljelserna,0,3,29,0.0771794871794872
1966,humanitetens,0,3,29,0.0771794871794872
1982,kaa_eneberg,0,3,29,0.0771794871794872
1978,kvotera,0,3,29,0.0771794871794872
1998,kvotera,0,3,29,0.0771794871794872
1970,missaktning,0,3,29,0.0771794871794872
1963,passkontrollen,0,3,29,0.0771794871794872
2011,schengenavtalet,0,3,29,0.0771794871794872
1948,statslöse,0,3,29,0.0771794871794872
1962,tidsbegränsat,0,3,29,0.0771794871794872
2014,tidsbegränsat,0,3,29,0.0771794871794872
1984,underblåser,0,3,29,0.0771794871794872
2003,underblåser,0,3,29,0.0771794871794872
1978,underklass,0,3,29,0.0771794871794872
1966,avhoppare,0,4,42,0.0771153846153846
2006,avhoppare,0,4,42,0.0771153846153846
1972,förföljelsen,0,4,42,0.0771153846153846
1950,förföljelserna,0,4,42,0.0771153846153846
2007,giltiga,0,4,42,0.0771153846153846
1984,handläggarna,0,4,42,0.0771153846153846
1980,hemspråk,0,4,42,0.0771153846153846
1957,humanitärt,0,4,42,0.0771153846153846
1989,integrationsprocessen,0,4,42,0.0771153846153846
1974,rotat,0,4,42,0.0771153846153846
2001,rotat,0,4,42,0.0771153846153846
1975,segregation,0,4,42,0.0771153846153846
1960,välgrundad,0,4,42,0.0771153846153846
1973,förvisas,0,5,55,0.0770769230769231
1984,integrering,0,5,55,0.0770769230769231
2013,iranier,0,5,55,0.0770769230769231
2019,presskommunikatör,0,5,55,0.0770769230769231
2004,utvisningar,0,5,55,0.0770769230769231
1950,hemland,0,51,652,0.0770543806646526
1962,analfabeter,0,6,68,0.077051282051282
2007,grogrund,0,6,68,0.077051282051282
1981,integrering,0,6,68,0.077051282051282
2000,minoriteterna,0,6,68,0.077051282051282
1997,nolltolerans,0,6,68,0.077051282051282
1996,segregering,0,6,68,0.077051282051282
1971,tak_över_huvudet,0,6,68,0.077051282051282
1949,tattare,0,6,68,0.077051282051282
1967,återförenas,0,6,68,0.077051282051282
1989,emigrera,0,7,81,0.077032967032967
1977,humana,0,7,81,0.077032967032967
1987,humanitär,0,8,94,0.0770192307692308
1953,mörkhyade,0,8,94,0.0770192307692308
1994,restriktiva,0,9,107,0.077008547008547
1983,syrier,0,10,120,0.077
2008,återförenas,0,14,172,0.076978021978022
1990,lägren,0,16,198,0.0769711538461539
1979,permanenta,0,19,237,0.0769635627530364
2019,skickas,0,26,328,0.0769526627218935
1949,stanna,0,292,3785,0.0769459815546772
1962,hemland,0,52,667,0.0768242245199409
2009,skickas,0,51,654,0.0768222891566265
1981,illegal,0,15,186,0.0765816326530612
1956,skickas,0,48,617,0.0765709728867624
